time,tweets
2018-07-30 01:36:54,RT @TDP24x7: What about mangalagiri AIIMS #narendramodi #APDharmaPoratam #CBNDharmaporatam #DharmaPoratam #CBNTheLeader #APDemandsJustice #…
2018-07-30 01:36:48,RT @TDP24x7: Andhra Pradesh CM #ncbn fighting for injustice done by central govt.   #APDharmaPoratam #CBNDharmaporatam #DharmaPoratam #Nare…
2018-07-30 01:35:09,"RT @drshamamohd: UPA constructed 1,94,06,305 houses from 2004-2014.

On the other hand, Modi govt constructed only 43 lakh houses in 4 year…"
2018-07-30 01:30:55,"RT @drshamamohd: UPA constructed 1,94,06,305 houses from 2004-2014.

On the other hand, Modi govt constructed only 43 lakh houses in 4 year…"
2018-07-30 01:24:25,RT @D_SudheerReddy: Isn't that an astounding way to rip apart #Modi on his #ModiScandals? Well-done @RahulGandhi ji! Cherry on the top is t…
2018-07-30 01:18:07,RT @BJP4India: We cannot thank you enough for the entertainment! #NoConfidenceMotion URL
2018-07-30 01:03:58,RT @divyaspandana: Even Taylor Swift has something to say on the #NoConfidenceMotion URL
2018-07-30 00:48:05,"RT @YGaurav_: No of seats - 544
Present no - 535
Seats required for majority - 268

Total BJP MP - 273
NDA - 311
NDA without shivsena - 293…"
2018-07-30 00:43:27,"RT @abhishkJntrMnt: Rahul Gandhi
#NoConfidenceMotion
Watch how the the honest soldier is wrongly framed into the Sedition case.
#फौजी_का_अप…"
2018-07-30 00:20:45,"RT @YGaurav_: @narendramodi Back in 1999 ; 

BJP -- 182  
CONgress -- 101 
other regional parties -- 101 seats. 

Atal Bihari Vajpayee ji w…"
2018-07-30 00:07:45,"RT @YGaurav_: @narendramodi Back in 1999 ; 

BJP -- 182  
CONgress -- 101 
other regional parties -- 101 seats. 

Atal Bihari Vajpayee ji w…"
2018-07-29 23:00:11,RT @BJP4India: PM Modi is addressing the Parliament on #NoConfidenceMotion. Watch at URL #IndiaTrustsModi URL
2018-07-29 22:56:10,"RT @AIPCMumbaiWest: @INCIndia Prez. @RahulGandhi ripped through the PM's jumlas and failed policy in the #NoConfidenceMotion debate.

Here…"
2018-07-29 22:43:40,RT @naralokesh: Rightly said by @JayGalla - “This is not a war between BJP and TDP” but a war between the Modi regime and the 5 crore peopl…
2018-07-29 22:39:05,"RT @shrinjanrg: He is hitting them fast, hitting them hard, and hitting them a lot!!!

Rahul GANDHI IS ON FIRE!!!! 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥

#NoConfi…"
2018-07-29 22:39:03,RT @shrinjanrg: Rahul Gandhi hugs @PMOIndia Narendra Modi in Parliament. Because the Congress believes LOVE is the answer to hate! #NoConfi…
2018-07-29 22:39:00,"RT @shrinjanrg: Oh please, @narendramodi enough of your Drama! Congress never said the #SurgicalStrike carried by our Arm Forces fake. In f…"
2018-07-29 22:38:54,RT @shrinjanrg: Yo Narendra Modi so ’Kamdar’ and Desh Ki ’Chowkidar’ that he chickens out when China shows its red eyes when it should have…
2018-07-29 22:38:50,"RT @shrinjanrg: The Telegraph always gets it right! #HugNotHate led to #BhukampAaGaya but #ModiLiesInParliament anyway! 

Ps: Even members…"
2018-07-29 22:31:18,"RT @shrinjanrg: He is hitting them fast, hitting them hard, and hitting them a lot!!!

Rahul GANDHI IS ON FIRE!!!! 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥

#NoConfi…"
2018-07-29 22:28:21,RT @shrinjanrg: Rahul Gandhi hugs @PMOIndia Narendra Modi in Parliament. Because the Congress believes LOVE is the answer to hate! #NoConfi…
2018-07-29 22:28:15,"RT @shrinjanrg: Oh please, @narendramodi enough of your Drama! Congress never said the #SurgicalStrike carried by our Arm Forces fake. In f…"
2018-07-29 22:28:07,RT @shrinjanrg: Yo Narendra Modi so ’Kamdar’ and Desh Ki ’Chowkidar’ that he chickens out when China shows its red eyes when it should have…
2018-07-29 22:28:03,"RT @shrinjanrg: The Telegraph always gets it right! #HugNotHate led to #BhukampAaGaya but #ModiLiesInParliament anyway! 

Ps: Even members…"
2018-07-29 22:22:11,RT @cleviic: #NoConfidenceMotion @RahulGandhi rocks👌👌👏👏 URL
2018-07-29 22:19:35,RT @cleviic: #NoConfidenceMotion @RahulGandhi rocks👌👌👏👏 URL
2018-07-29 22:17:22,RT @ncbn: This is a fight between majority and morality. We want the provisions of the Act and promises made to people of Andhra Pradesh du…
2018-07-29 22:10:39,"RT @ncbn: I want to thank all the national and regional parties who supported us in our fight for justice, inspite of all the political bar…"
2018-07-29 22:06:42,RT @subtel1: @bobmca1 17.4 million people also know that...... but May is a Remainer and will sell-out to every last one of them !!! #MayMu…
2018-07-29 21:58:54,"RT @YGaurav_: @narendramodi Back in 1999 ; 

BJP -- 182  
CONgress -- 101 
other regional parties -- 101 seats. 

Atal Bihari Vajpayee ji w…"
2018-07-29 21:04:13,"RT @rssurjewala: A frustrated BJP is playing a 3D Game on Rafale –‘Diversion’, ‘Damning Lies’ &amp; ‘Deception’

Modi Govt and Defence Minister…"
2018-07-29 21:04:02,RT @INCIndia: Congress President @RahulGandhi addresses the Parliament during the #NoConfidenceMotion URL
2018-07-29 20:55:51,"RT @DrGPradhan: Today's #NoConfidenceMotion is a blessing for this nation

1. it will expose @incindia PIDIs and their so called allies

2.…"
2018-07-29 19:42:50,RT @ANI: Basic message is that the journey is more important than the destination. Failures of the BJP govt were put before the nation. Out…
2018-07-29 18:59:58,"RT @YGaurav_: @narendramodi Back in 1999 ; 

BJP -- 182  
CONgress -- 101 
other regional parties -- 101 seats. 

Atal Bihari Vajpayee ji w…"
2018-07-29 18:59:27,"RT @_YogendraYadav: Modi govt's achievement is that everyone, including

Farmer
Trader
Youth
Women
Dalit
Minorities

is more insecure today…"
2018-07-29 18:55:31,"RT @DrGPradhan: Today's #NoConfidenceMotion is a blessing for this nation

1. it will expose @incindia PIDIs and their so called allies

2.…"
2018-07-29 18:50:37,"RT @MahilaCongress: On the day Parliament faces a #NoConfidenceMotion, Delhi faces a Terror threat?
Police has complete details like names…"
2018-07-29 18:34:52,RT @divyaspandana: Even Taylor Swift has something to say on the #NoConfidenceMotion URL
2018-07-29 18:34:36,"RT @Pat1_Rajesh: #RETWEEET 

#Uproar #shoutout by #TDP in #LokSabha during #PMModi's speech 

#NoConfidenceMotion #shameful 
#RahulHugsModi…"
2018-07-29 18:34:32,"RT @Pat1_Rajesh: #BREAKING #BreakingNews #NewsAlert 

Opposition's no-confidence motion defeated in Lok Sabha; NDA gets support of 325 MPs…"
2018-07-29 18:14:53,"RT @harshishettyan: This is what with Rahul Gandhi

#NoConfidenceMotion URL"
2018-07-29 18:06:16,RT @BJP4India: PM Modi is addressing the Parliament on #NoConfidenceMotion. Watch at URL #IndiaTrustsModi URL
2018-07-29 18:03:15,"RT @Ethirajans: Special status to AP will affect new investments in Maharashtra &amp; Odisha, hence Sena and BJD boycotted #NoConfidenceMotion,…"
2018-07-29 18:02:29,RT @pankajbhatt54: The whole world knows that @narendramodi @BJP4India will surely WIN #NoConfidenceMotion against @INCIndia but after fail…
2018-07-29 18:00:29,RT @amruthasai3: Andhra Pradesh is one of the largest investment hubs for the Automobile Industry. #kiaMotors #Kia #APDemandsJustice #NoCon…
2018-07-29 17:59:04,"@Nehapuri153
I think you might have missed @RahulGandhi parliamentary speech on the very day of #NoConfidenceMotion… URL"
2018-07-29 17:56:54,Andhra Pradesh is one of the largest investment hubs for the Automobile Industry. #kiaMotors #Kia #APDemandsJustice… URL
2018-07-29 17:55:44,"RT @Shehzad_Ind: Exclusive footage 

#NoConfidenceMotion ;) URL"
2018-07-29 17:44:51,"RT @harshishettyan: This is what with Rahul Gandhi

#NoConfidenceMotion URL"
2018-07-29 17:44:32,"RT @TheAmitLakhani: #NoConfidenceMotion in parliament   would bring up 
Dalit &amp; minority card
Hindu &amp; Muslim card
Development card
Black mo…"
2018-07-29 17:36:17,"RT @TheAmitLakhani: #NoConfidenceMotion in parliament   would bring up 
Dalit &amp; minority card
Hindu &amp; Muslim card
Development card
Black mo…"
2018-07-29 17:32:18,"RT @drshamamohd: UPA constructed 1,94,06,305 houses from 2004-2014.

On the other hand, Modi govt constructed only 43 lakh houses in 4 year…"
2018-07-29 17:29:53,"RT @archu243: RAHUL GANDHI’S LIE BUSTED

This is what French President Emmanuel Macron said on the Rafale deal -

""In India and in France,…"
2018-07-29 17:29:51,"RT @satyaprakash14u: @Chinmayi What do u feel about these news?

#NoConfidenceMotion #NoConfidencePolitics #NaMoTrustVote #MonsoonSession…"
2018-07-29 17:29:48,"RT @satyaprakash14u: @Chinmayi But same if  1 or 2 cases happens women's can blame men for no reason isn't it true?

#FakeCases #NoConfiden…"
2018-07-29 17:29:46,"RT @satyaprakash14u: @Chinmayi Criminals need to be in jail then why to cry for punishment only to men ?

If equal justice expected fight f…"
2018-07-29 17:29:41,"RT @satyaprakash14u: I will now think before helping anyone #FeminismIsCancer
#FeminismIsHate
#scrap498a #fakeRape
#FakeCases
#NoConfidence…"
2018-07-29 17:25:45,RT @Jogesh23930292: @HegerseSandeep @Chinmayi @satyaprakash14u Either be a victim and suffer due to #GenderBiasedLaws or rise ! Don't commi…
2018-07-29 17:19:45,RT @TDP24x7: CM Chandrababu Naidu interacts with ‘#SadhikaraMitras’ URL  #APDharmaPoratam #CBNDharmaporatam #DharmaPora…
2018-07-29 17:13:05,"RT @deepikapadukom: @ImRo45 Who is your Favorite captain???

Retweet For #MSDhoni
Favorite For #ViratKohli
Like For #RohitSharma
Replay for…"
2018-07-29 16:59:16,"RT @Shehzad_Ind: Exclusive footage 

#NoConfidenceMotion ;) URL"
2018-07-29 16:49:03,"RT @SirJadejaaaa: RT If You Feel Rahul Gandhi Is A Hypocrite. 😂😂😂

#Pappu #RahulGandhi #RahulHugsModi #NoConfidenceMotion URL"
2018-07-29 16:39:24,"RT @Sunil_Deodhar: Some words used by Congress Leaders for @narendramodi Ji
Yamraj
Maut Ka Saudagar
Ravan
Gandi Nali Ka Keeda
Monkey
Rabies…"
2018-07-29 16:23:10,"RT @YGaurav_: @narendramodi Its matter of shame for ""Rahul Gandhi"" and  CONgress . PM @narendramodi smashed them with his speech. #NoConfid…"
2018-07-29 16:19:23,RT @BJP4India: #NoConfidenceMotion defeated #IndiaTrustsModi. URL
2018-07-29 16:16:36,RT @MamaOnGoTweets: Difference between NDA (kamyab) and UPA govt (nakaam)! we know why nonsense like #SansadGherao happens even after #NoCo…
2018-07-29 16:11:46,RT @MamaOnGoTweets: Difference between NDA (kamyab) and UPA govt (nakaam)! we know why nonsense like #SansadGherao happens even after #NoCo…
2018-07-29 16:09:28,"RT @ncbn: Initiating the #NoConfidenceMotion, @jaygalla comprehensively exposed injustice done to AP. On behalf of 5 Cr people of AP, we de…"
2018-07-29 16:08:26,RT @ncbn: This is a fight between majority and morality. We want the provisions of the Act and promises made to people of Andhra Pradesh du…
2018-07-29 16:07:23,"RT @ncbn: I want to thank all the national and regional parties who supported us in our fight for justice, inspite of all the political bar…"
2018-07-29 16:03:53,RT @MomentumCV: The Andrew Marr Show really is Tory propaganda. The whole shoddy lot of 'em are right to be worried. #GE2018Now #JC4PM #vot…
2018-07-29 15:58:46,RT @MomentumCV: The Andrew Marr Show really is Tory propaganda. The whole shoddy lot of 'em are right to be worried. #GE2018Now #JC4PM #vot…
2018-07-29 15:57:54,"RT @TheAmitLakhani: #NoConfidenceMotion in parliament   would bring up 
Dalit &amp; minority card
Hindu &amp; Muslim card
Development card
Black mo…"
2018-07-29 15:56:31,RT @SheilaDikshit: Congratulations @RahulGandhi for your stellar performance in the Lok Sabha. God bless you. #NoConfidenceMotion #RahulGan…
2018-07-29 15:53:24,RT @KiritSomaiya: #NoConfidenceMotion #Hugplomacy Can V convert Parliament into an opportunity for Gimmick!!?? Speaker says Sadan ki Maryad…
2018-07-29 15:53:21,RT @KiritSomaiya: #NoConfidenceMotion France Government disagrees with  #RahulGandhi statement on #RafaleDeal . Once again Congress got exp…
2018-07-29 15:53:15,"RT @KiritSomaiya: #NoConfidenceMotion #ModiSweepsTrustVote it's 325 v/s 126 Hope Congress, #RahulGandhi will learn lesson. It's Vikas v/s A…"
2018-07-29 15:52:12,"RT @abhishkJntrMnt: #खट्टर_का_काला_चिठ्ठा  
#NoConfidenceMotion
@HarshadeSilvaMP @MohamedNasheed @NalakaG @akashbanerjee @hmtvlive @TV9Telu…"
2018-07-29 15:48:42,"RT @abhishkJntrMnt: #NoConfidenceMotion
To what extent can the Haryana Govt go to hide Truth behind Barwala kand!
#खट्टर_का_काला_चिठ्ठा  
@…"
2018-07-29 15:48:37,RT @MomentumCV: The Andrew Marr Show really is Tory propaganda. The whole shoddy lot of 'em are right to be worried. #GE2018Now #JC4PM #vot…
2018-07-29 15:47:12,RT @divyaspandana: Even Taylor Swift has something to say on the #NoConfidenceMotion URL
2018-07-29 15:44:18,RT @MomentumCV: The Andrew Marr Show really is Tory propaganda. The whole shoddy lot of 'em are right to be worried. #GE2018Now #JC4PM #vot…
2018-07-29 15:39:00,"RT @drshamamohd: UPA constructed 1,94,06,305 houses from 2004-2014.

On the other hand, Modi govt constructed only 43 lakh houses in 4 year…"
2018-07-29 15:38:45,RT @TDP24x7: CM Chandrababu Naidu interacts with ‘#SadhikaraMitras’ URL  #APDharmaPoratam #CBNDharmaporatam #DharmaPora…
2018-07-29 15:38:11,RT @divyaspandana: Even Taylor Swift has something to say on the #NoConfidenceMotion URL
2018-07-29 15:36:33,RT @divyaspandana: Even Taylor Swift has something to say on the #NoConfidenceMotion URL
2018-07-29 15:23:26,"RT @YGaurav_: No of seats - 544
Present no - 535
Seats required for majority - 268

Total BJP MP - 273
NDA - 311
NDA without shivsena - 293…"
2018-07-29 15:23:25,"RT @ianuragthakur: For posing baseless allegations and misleading the Parliament &amp; people with bunch of lies, @RahulGandhi must apologise t…"
2018-07-29 15:19:57,"RT @aiteea_India: @CMDBSNL @Secretary_DoT @manojsinhabjp @PMOIndia Difference in no of increment between two employee with a gap of 2 year,…"
2018-07-29 15:17:07,RT @TroluKejri: MPs' minds were hacked via Bluetooth. Our internal survey reveal the correct figures Of #NoConfidenceMotion votes. PM Modi…
2018-07-29 15:16:12,RT @divyaspandana: Even Taylor Swift has something to say on the #NoConfidenceMotion URL
2018-07-29 15:13:37,RT @Vipulm82: @VikashG22458618 @narendramodi @PMOIndia Government just blind folded and doing nothing to save our flat from amrapali.yogi g…
2018-07-29 15:12:27,RT @divyaspandana: Even Taylor Swift has something to say on the #NoConfidenceMotion URL
2018-07-29 15:11:54,RT @irajeshji: Now the time has come to catch those drama star crocodile &amp; his party to identify their false tear for people's &amp; false alle…
2018-07-29 15:09:09,Just getting rid of .@theresa_may will be a start !!! #MayMustGo #NoConfidenceMotion URL
2018-07-29 15:06:02,RT @divyaspandana: Even Taylor Swift has something to say on the #NoConfidenceMotion URL
2018-07-29 15:05:48,RT @ANI: Everybody understands and sees the amount of money which goes into the marketing of the Prime Minister of India: Rahul Gandhi in L…
2018-07-29 15:05:44,"RT @jatingandhi: A power-packed speech by @RahulGandhi delivers ""chowkidar nahin hai, bhagidar hai"" as the most powerful punch &amp; sets the #…"
2018-07-29 15:05:35,RT @sakshijoshii: Watch the video properly... After being irritated suddenly the realisation that the cameras are on and he may win brownie…
2018-07-29 15:05:32,"RT @Radhika_Khera: The Plight of Farmers
The Plight of Women 
The Plight of Dalits
The Plight of Minorities 
#KyaHuaTeraVaada 

Are all a s…"
2018-07-29 15:03:26,RT @divyaspandana: Even Taylor Swift has something to say on the #NoConfidenceMotion URL
2018-07-29 15:02:19,RT @Subytweets: I came 2 know now that the above photo (original tweet) is a photoshopped one.@ the time of tweeting I wasn't aware about i…
2018-07-29 15:02:04,"RT @saandiippnayak: Meet the Famous Minds...
Newton- Extraordinary Mind Einstein- Genius Mind 
Bill Gates- Brilliant Mind 
And then comes
R…"
